"","Time.results.were.received","MD5.hash.of.participant.s.IP.address","Controller.name","Item.number","Element.number","Type","Group.Ibex","PennElementType","PennElementName","Parameter","Value","EventTime","ID","Study","SentNumber","Quantifier","Matrix","WhichCategory","Subject","Predicate","SentType","Verb","Embedded","Token","MatchingCategory","MismatchingCategory","Group","Comments"
"4236",1587424404,"2896c31cf1338ec4b1c30b2e38a56bbd","DashedSentence",39,0,"test","NULL","Zoologists know that all mosquitos are insects","","","",NA,"","","","","","","","","","",NA,"","","","",""
"4237",1587424404,"2896c31cf1338ec4b1c30b2e38a56bbd","PennController",39,1,"test","NULL","PennController","40","_Trial_","Start",1587424384668,"19678","BN","11","all","Zoologists know that","Matching","Token","Category","T4","know",1,"mosquitos","insects","fishes","B","NULL"
"4238",1587424404,"2896c31cf1338ec4b1c30b2e38a56bbd","PennController",39,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1587424388433,"19678","BN","11","all","Zoologists know that","Matching","Token","Category","T4","know",1,"mosquitos","insects","fishes","B","NULL"
"4239",1587424404,"2896c31cf1338ec4b1c30b2e38a56bbd","PennController",39,1,"test","NULL","PennController","40","_Trial_","End",1587424388434,"19678","BN","11","all","Zoologists know that","Matching","Token","Category","T4","know",1,"mosquitos","insects","fishes","B","NULL"
"4240",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",0,0,"intro","NULL","PennController","0","_Trial_","Start",1587432077341,"NULL","","","","","","","","","",NA,"","","","",""
"4241",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",0,0,"intro","NULL","PennController","0","_Trial_","End",1587432086059,"NULL","","","","","","","","","",NA,"","","","",""
"4242",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",1,0,"consent","NULL","PennController","1","_Trial_","Start",1587432086064," 18874","NULL","","","","","","","","",NA,"","","","",""
"4243",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",1,0,"consent","NULL","TextInput","ID","Final"," 18874",1587432089694," 18874","NULL","","","","","","","","",NA,"","","","",""
"4244",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",1,0,"consent","NULL","TextInput","ID","First","",1587432088053," 18874"," ","","","","","","","","",NA,"","","","",""
"4245",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",1,0,"consent","NULL","PennController","1","_Trial_","End",1587432089695," 18874","NULL","","","","","","","","",NA,"","","","",""
"4246",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",2,0,"demo","NULL","PennController","2","_Trial_","Start",1587432089698,"english","french","NULL","","","","","","","",NA,"","","","",""
"4247",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",2,0,"demo","NULL","TextInput","NativeLang","Final","english",1587432108241,"english","french","NULL","","","","","","","",NA,"","","","",""
"4248",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",2,0,"demo","NULL","TextInput","NativeLang","First","",1587432091943,"english","french","e","","","","","","","",NA,"","","","",""
"4249",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",2,0,"demo","NULL","PennController","2","_Trial_","End",1587432108242,"english","french","NULL","","","","","","","",NA,"","","","",""
"4250",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",3,0,"instructions","NULL","PennController","3","_Trial_","Start",1587432108244,"NULL","","","","","","","","","",NA,"","","","",""
"4251",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",3,0,"instructions","NULL","PennController","3","_Trial_","End",1587432121244,"NULL","","","","","","","","","",NA,"","","","",""
"4252",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",4,0,"Train_simple","NULL","PennController","7","_Trial_","Start",1587432121246," 18874","train_T","The earth is a planet in the Milky Way","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"4253",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",4,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Agree",1587432126541," 18874","train_T","The earth is a planet in the Milky Way","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"4254",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",4,0,"Train_simple","NULL","PennController","7","_Trial_","End",1587432126544," 18874","train_T","The earth is a planet in the Milky Way","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"4255",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",5,0,"Train_simple","NULL","PennController","8","_Trial_","Start",1587432126546," 18874","train_F","Russia is a continent","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"4256",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",5,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Agree",1587432128652," 18874","train_F","Russia is a continent","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"4257",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",5,0,"Train_simple","NULL","PennController","8","_Trial_","End",1587432128653," 18874","train_F","Russia is a continent","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"4258",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",6,0,"Train_simple","NULL","PennController","9","_Trial_","Start",1587432128654," 18874","train_think_T","Athletes think that soccer is a sport","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"4259",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",6,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Agree",1587432130548," 18874","train_think_T","Athletes think that soccer is a sport","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"4260",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",6,0,"Train_simple","NULL","PennController","9","_Trial_","End",1587432130550," 18874","train_think_T","Athletes think that soccer is a sport","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"4261",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",7,0,"Train_simple","NULL","PennController","10","_Trial_","Start",1587432130553," 18874","train_think_F","Librarians think that books are boring","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"4262",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",7,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Disagree",1587432132063," 18874","train_think_F","Librarians think that books are boring","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"4263",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",7,0,"Train_simple","NULL","PennController","10","_Trial_","End",1587432132064," 18874","train_think_F","Librarians think that books are boring","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"4264",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",8,0,"instructions2","NULL","PennController","4","_Trial_","Start",1587432132066,"NULL","","","","","","","","","",NA,"","","","",""
"4265",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",8,0,"instructions2","NULL","PennController","4","_Trial_","End",1587432139000,"NULL","","","","","","","","","",NA,"","","","",""
"4266",1587432272,"94e389ba8e2fc6076e426bca81b396b4","DashedSentence",9,0,"Train","NULL","Houses can be made of wood","","","",NA,"","","","","","","","","","",NA,"","","","",""
"4267",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",9,1,"Train","NULL","PennController","11","_Trial_","Start",1587432141041," 18874","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"4268",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",9,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1587432141046," 18874","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"4269",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",9,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1587432142198," 18874","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"4270",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",9,1,"Train","NULL","PennController","11","_Trial_","End",1587432142199," 18874","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"4271",1587432272,"94e389ba8e2fc6076e426bca81b396b4","DashedSentence",10,0,"Train","NULL","Airplanes fly under water","","","",NA,"","","","","","","","","","",NA,"","","","",""
"4272",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",10,1,"Train","NULL","PennController","12","_Trial_","Start",1587432143526," 18874","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"4273",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",10,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1587432143531," 18874","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"4274",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",10,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1587432144354," 18874","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"4275",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",10,1,"Train","NULL","PennController","12","_Trial_","End",1587432144356," 18874","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"4276",1587432272,"94e389ba8e2fc6076e426bca81b396b4","DashedSentence",11,0,"Train","NULL","Dinosaurs are extinct","","","",NA,"","","","","","","","","","",NA,"","","","",""
"4277",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",11,1,"Train","NULL","PennController","13","_Trial_","Start",1587432145330," 18874","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"4278",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",11,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1587432145335," 18874","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"4279",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",11,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1587432145876," 18874","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"4280",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",11,1,"Train","NULL","PennController","13","_Trial_","End",1587432145877," 18874","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"4281",1587432272,"94e389ba8e2fc6076e426bca81b396b4","DashedSentence",12,0,"Train","NULL","California is the capitol of the US","","","",NA,"","","","","","","","","","",NA,"","","","",""
"4282",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",12,1,"Train","NULL","PennController","14","_Trial_","Start",1587432148265," 18874","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"4283",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",12,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1587432148270," 18874","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"4284",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",12,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1587432148953," 18874","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"4285",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",12,1,"Train","NULL","PennController","14","_Trial_","End",1587432148955," 18874","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"4286",1587432272,"94e389ba8e2fc6076e426bca81b396b4","DashedSentence",13,0,"Train","NULL","Historians think that George Washington was a US president","","","",NA,"","","","","","","","","","",NA,"","","","",""
"4287",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",13,1,"Train","NULL","PennController","15","_Trial_","Start",1587432152060," 18874","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"4288",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",13,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1587432152065," 18874","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"4289",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",13,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1587432152389," 18874","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"4290",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",13,1,"Train","NULL","PennController","15","_Trial_","End",1587432152390," 18874","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"4291",1587432272,"94e389ba8e2fc6076e426bca81b396b4","DashedSentence",14,0,"Train","NULL","Geographers think that Spain is in Africa","","","",NA,"","","","","","","","","","",NA,"","","","",""
"4292",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",14,1,"Train","NULL","PennController","16","_Trial_","Start",1587432154789," 18874","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"4293",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",14,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1587432154794," 18874","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"4294",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",14,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1587432155374," 18874","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"4295",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",14,1,"Train","NULL","PennController","16","_Trial_","End",1587432155375," 18874","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"4296",1587432272,"94e389ba8e2fc6076e426bca81b396b4","DashedSentence",15,0,"Train","NULL","Dentists think that flossing is good for you","","","",NA,"","","","","","","","","","",NA,"","","","",""
"4297",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",15,1,"Train","NULL","PennController","17","_Trial_","Start",1587432158125," 18874","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"4298",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",15,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1587432158130," 18874","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"4299",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",15,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1587432158552," 18874","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"4300",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",15,1,"Train","NULL","PennController","17","_Trial_","End",1587432158553," 18874","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"4301",1587432272,"94e389ba8e2fc6076e426bca81b396b4","DashedSentence",16,0,"Train","NULL","Nutritionists think that eating a lot of sugar is healthy","","","",NA,"","","","","","","","","","",NA,"","","","",""
"4302",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",16,1,"Train","NULL","PennController","18","_Trial_","Start",1587432162015," 18874","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"4303",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",16,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1587432162020," 18874","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"4304",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",16,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1587432162724," 18874","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"4305",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",16,1,"Train","NULL","PennController","18","_Trial_","End",1587432162725," 18874","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"4306",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",17,0,"end_train","NULL","PennController","5","_Trial_","Start",1587432162727,"NULL","","","","","","","","","",NA,"","","","",""
"4307",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",17,0,"end_train","NULL","PennController","5","_Trial_","End",1587432165159,"NULL","","","","","","","","","",NA,"","","","",""
"4308",1587432272,"94e389ba8e2fc6076e426bca81b396b4","DashedSentence",41,0,"test","NULL","Zoologists say that all bananas are fruit","","","",NA,"","","","","","","","","","",NA,"","","","",""
"4309",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",41,1,"test","NULL","PennController","42","_Trial_","Start",1587432167564," 18874","BN","12","all","Zoologists say that","Matching","Token","Category","T4","say",1,"bananas","fruit","insects","C","NULL"
"4310",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",41,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1587432167775," 18874","BN","12","all","Zoologists say that","Matching","Token","Category","T4","say",1,"bananas","fruit","insects","C","NULL"
"4311",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",41,1,"test","NULL","PennController","42","_Trial_","End",1587432167776," 18874","BN","12","all","Zoologists say that","Matching","Token","Category","T4","say",1,"bananas","fruit","insects","C","NULL"
"4312",1587432272,"94e389ba8e2fc6076e426bca81b396b4","DashedSentence",29,0,"test","NULL","Zoologists say that some cockroaches are fishes","","","",NA,"","","","","","","","","","",NA,"","","","",""
"4313",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",29,1,"test","NULL","PennController","30","_Trial_","Start",1587432170172," 18874","BN","6","some","Zoologists say that","Mismatching","Token","Category","T3","say",1,"cockroaches","insects","fishes","C","NULL"
"4314",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",29,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587432170742," 18874","BN","6","some","Zoologists say that","Mismatching","Token","Category","T3","say",1,"cockroaches","insects","fishes","C","NULL"
"4315",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",29,1,"test","NULL","PennController","30","_Trial_","End",1587432170743," 18874","BN","6","some","Zoologists say that","Mismatching","Token","Category","T3","say",1,"cockroaches","insects","fishes","C","NULL"
"4316",1587432272,"94e389ba8e2fc6076e426bca81b396b4","DashedSentence",42,0,"test","NULL"," all crows are reptiles","","","",NA,"","","","","","","","","","",NA,"","","","",""
"4317",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",42,1,"test","NULL","PennController","43","_Trial_","Start",1587432172429," 18874","BN","13","all","","Mismatching","Token","Category","T6","none",0,"crows","birds","reptiles","C","NULL"
"4318",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",42,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587432173207," 18874","BN","13","all","","Mismatching","Token","Category","T6","none",0,"crows","birds","reptiles","C","NULL"
"4319",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",42,1,"test","NULL","PennController","43","_Trial_","End",1587432173208," 18874","BN","13","all","","Mismatching","Token","Category","T6","none",0,"crows","birds","reptiles","C","NULL"
"4320",1587432272,"94e389ba8e2fc6076e426bca81b396b4","DashedSentence",27,0,"test","NULL","Zoologists know that some wasps are fishes","","","",NA,"","","","","","","","","","",NA,"","","","",""
"4321",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",27,1,"test","NULL","PennController","28","_Trial_","Start",1587432175602," 18874","BN","5","some","Zoologists know that","Mismatching","Token","Category","T3","know",1,"wasps","insects","fishes","C","NULL"
"4322",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",27,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587432175912," 18874","BN","5","some","Zoologists know that","Mismatching","Token","Category","T3","know",1,"wasps","insects","fishes","C","NULL"
"4323",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",27,1,"test","NULL","PennController","28","_Trial_","End",1587432175913," 18874","BN","5","some","Zoologists know that","Mismatching","Token","Category","T3","know",1,"wasps","insects","fishes","C","NULL"
"4324",1587432272,"94e389ba8e2fc6076e426bca81b396b4","DashedSentence",52,0,"test","NULL","Zoologists say that all reptiles are crocodiles","","","",NA,"","","","","","","","","","",NA,"","","","",""
"4325",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",52,1,"test","NULL","PennController","53","_Trial_","Start",1587432178296," 18874","BN","18","all","Zoologists say that","Matching","Category","Token","T5","say",1,"crocodiles","reptiles","mamals","C","NULL"
"4326",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",52,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587432179603," 18874","BN","18","all","Zoologists say that","Matching","Category","Token","T5","say",1,"crocodiles","reptiles","mamals","C","NULL"
"4327",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",52,1,"test","NULL","PennController","53","_Trial_","End",1587432179604," 18874","BN","18","all","Zoologists say that","Matching","Category","Token","T5","say",1,"crocodiles","reptiles","mamals","C","NULL"
"4328",1587432272,"94e389ba8e2fc6076e426bca81b396b4","DashedSentence",38,0,"test","NULL","Zoologists know that all eagles are birds","","","",NA,"","","","","","","","","","",NA,"","","","",""
"4329",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",38,1,"test","NULL","PennController","39","_Trial_","Start",1587432181994," 18874","BN","11","all","Zoologists know that","Matching","Token","Category","T4","know",1,"eagles","birds","reptiles","C","NULL"
"4330",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",38,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1587432182204," 18874","BN","11","all","Zoologists know that","Matching","Token","Category","T4","know",1,"eagles","birds","reptiles","C","NULL"
"4331",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",38,1,"test","NULL","PennController","39","_Trial_","End",1587432182205," 18874","BN","11","all","Zoologists know that","Matching","Token","Category","T4","know",1,"eagles","birds","reptiles","C","NULL"
"4332",1587432272,"94e389ba8e2fc6076e426bca81b396b4","DashedSentence",21,0,"test","NULL","Zoologists know that some pigs are mammals","","","",NA,"","","","","","","","","","",NA,"","","","",""
"4333",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",21,1,"test","NULL","PennController","22","_Trial_","Start",1587432184589," 18874","BN","2","some","Zoologists know that","Matching","Token","Category","T1","know",1,"pigs","mammals","fruit","C","NULL"
"4334",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",21,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587432185223," 18874","BN","2","some","Zoologists know that","Matching","Token","Category","T1","know",1,"pigs","mammals","fruit","C","NULL"
"4335",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",21,1,"test","NULL","PennController","22","_Trial_","End",1587432185224," 18874","BN","2","some","Zoologists know that","Matching","Token","Category","T1","know",1,"pigs","mammals","fruit","C","NULL"
"4336",1587432272,"94e389ba8e2fc6076e426bca81b396b4","DashedSentence",26,0,"test","NULL","Zoologists know that some anchovies are birds","","","",NA,"","","","","","","","","","",NA,"","","","",""
"4337",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",26,1,"test","NULL","PennController","27","_Trial_","Start",1587432187629," 18874","BN","5","some","Zoologists know that","Mismatching","Token","Category","T3","know",1,"anchovies","fishes","birds","C","NULL"
"4338",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",26,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587432187901," 18874","BN","5","some","Zoologists know that","Mismatching","Token","Category","T3","know",1,"anchovies","fishes","birds","C","NULL"
"4339",1587432272,"94e389ba8e2fc6076e426bca81b396b4","PennController",26,1,"test","NULL","PennController","27","_Trial_","End",1587432187902," 18874","BN","5","some","Zoologists know that","Mismatching","Token","Category","T3","know",1,"anchovies","fishes","birds","C","NULL"
"4340",1587432272,"94e389ba8e2fc6076e426bca81b396b4","DashedSentence",20,0,"test","NULL","Zoologists know that some iguanas are reptiles","","","",NA,"","","","","","","","","","",NA,"","","","",""
